Date,Close,High,Low,Open,Volume,Symbol,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT
2022-05-23,140.55438232421875,140.7016976717336,135.19187888015,135.32937819993117,117726300.0,AAPL,,,,,
2022-05-24,137.8534698486328,139.43471927603565,134.87758039617586,138.2954308094958,104132700.0,AAPL,,,,,
2022-05-25,138.01063537597656,139.25794526331134,135.86955744381711,135.95794665102005,92482700.0,AAPL,,,,,
2022-05-26,141.21238708496094,141.76238425203672,134.6909642722216,134.93649979225893,90601500.0,AAPL,,,,,
2022-05-27,146.96775817871094,147.00703727273068,142.66597054796807,142.79365382955837,90978500.0,AAPL,,,,,
2022-05-31,146.1820526123047,147.9695587462053,144.21776806233134,146.40795612568894,103718400.0,AAPL,,,,,
2022-06-01,146.05435180664062,149.0302410387393,145.04273170111645,147.22308826530934,74286600.0,AAPL,,,,,
2022-06-02,148.5096893310547,148.56861544964312,144.23736589783277,145.19004477847034,72348100.0,AAPL,,,,,
2022-06-03,142.78384399414062,145.327588805216,141.88027492949882,144.27668941243508,88570300.0,AAPL,,,,,
2022-06-06,143.53025817871094,145.91687147884687,142.31239647541148,144.40436412307008,71598400.0,AAPL,,,,,
2022-06-07,146.05435180664062,146.3391664090359,141.5266763270165,141.77221184112562,67808200.0,AAPL,,,,,
2022-06-08,145.3177490234375,147.19362901017018,144.8266779825161,145.9266723185644,53950200.0,AAPL,,,,,
2022-06-09,140.09275817871094,145.30793069054988,139.98472194082933,144.45347180040457,69473000.0,AAPL,,,,,
2022-06-10,134.68115234375,138.24631801246798,134.61239520262438,137.77489399581836,91437900.0,AAPL,,,,,
2022-06-13,129.52491760253906,132.78562190034356,129.09277263849617,130.49722878533498,122207100.0,AAPL,,,,,
2022-06-14,130.38919067382812,131.49901613498997,129.1320498799016,130.75259347181498,84784300.0,AAPL,,,,,
2022-06-15,133.0115203857422,134.8874157174927,129.79992595411264,131.89187879778933,91533000.0,AAPL,,,,,
2022-06-16,127.73741912841797,130.02581237807436,126.73562983340109,129.72135067721175,108123900.0,AAPL,,,,,
2022-06-17,129.2106170654297,130.70347730890373,127.49186832675026,127.747234873443,134520300.0,AAPL,,,,,
2022-06-21,133.44366455078125,134.61241624219525,130.93921376781023,131.03741900238268,81000500.0,AAPL,,,,,
2022-06-22,132.93295288085938,135.29990419534238,131.51866571381353,132.38294065988546,73409200.0,AAPL,,,,,
2022-06-23,135.8008270263672,136.11510478571114,133.20797181999205,134.37672361512418,72433800.0,AAPL,,,,,
2022-06-24,139.13027954101562,139.375815112003,137.27403122380292,137.40169953003104,89116800.0,AAPL,,,,,
2022-06-27,139.13027954101562,140.92760171899965,138.45259896728206,140.15170092235036,70207900.0,AAPL,,,,,
2022-06-28,134.98561096191406,140.85881645152855,134.867758706979,139.5918597520797,67083400.0,AAPL,,,,,
2022-06-29,136.74363708496094,138.15792407261875,134.2293557674798,135.00525640007206,66242400.0,AAPL,,,,,
2022-06-30,134.27847290039062,135.89900141660408,131.38115662088498,134.79900702917675,98964500.0,AAPL,,,,,
2022-07-01,136.4490203857422,136.5570566364842,133.23742590571564,133.61062978312276,71051600.0,AAPL,,,,,
2022-07-05,139.03204345703125,139.08115356288656,134.4847204054961,135.3097312194843,73353800.0,AAPL,,,,,
2022-07-06,140.36773681640625,141.54630425251995,138.56059908194536,138.8257816256178,74064300.0,AAPL,,,,,
2022-07-07,143.7364959716797,143.93292138573145,140.72131266462554,140.73112869012365,66253700.0,AAPL,,,,,
2022-07-08,144.41419982910156,144.91510200246088,142.41063609457171,142.66598770215515,64547800.0,AAPL,,,,,
2022-07-11,142.282958984375,144.02135515880028,141.21242740803473,143.0686758701149,63141600.0,AAPL,,,,,
2022-07-12,143.25526428222656,145.79900902596674,142.4597314847581,143.1570440660671,77588800.0,AAPL,,,,,
2022-07-13,142.89186096191406,143.83470899507392,139.58203186092555,140.4365056872071,71185600.0,AAPL,,,,,
2022-07-14,145.81866455078125,146.29008864591398,140.69188068401962,141.50706056941064,78140700.0,AAPL,,,,,
2022-07-15,147.48829650878906,148.16597704358819,145.55347512166446,147.1052616395071,76259900.0,AAPL,,,,,
2022-07-18,144.4436492919922,148.86328884760215,144.08024651562505,148.04810908676706,81420900.0,AAPL,,,,,
2022-07-19,148.30345153808594,148.52934001645056,144.2864940964481,145.27845218517842,82982400.0,AAPL,,,,,
2022-07-20,150.30703735351562,150.97490184976564,147.6847194489196,148.42132610705224,64823400.0,AAPL,,,,,
2022-07-21,152.57577514648438,152.79184759877373,149.22666712229798,151.74094840024839,65086600.0,AAPL,,,,,
2022-07-22,151.33828735351562,153.48918116011728,150.67043785379852,152.61507520531072,66675400.0,AAPL,,,,,
2022-07-25,150.21865844726562,152.27133221190695,149.56062491925485,151.2597268643066,53623900.0,AAPL,,,,,
2022-07-26,148.8927459716797,150.35612808602866,148.10702930699426,149.5409483577187,55138700.0,AAPL,,,,,
2022-07-27,153.9900665283203,154.5204317003286,149.4427584043403,149.8552563235132,78620700.0,AAPL,,,,,
2022-07-28,154.54006958007812,154.82488420275592,151.65256933071927,154.17666680263463,81378700.0,AAPL,,,,,
2022-07-29,159.60794067382812,160.70795024668809,156.6516977293032,158.3606307359644,101786900.0,AAPL,,,,,
2022-08-01,158.62576293945312,160.6686202770066,158.01683964165412,158.13469189637678,67829400.0,AAPL,,,,,
2022-08-02,157.15257263183594,159.50972297268584,156.77936877558471,157.24097682201486,59907000.0,AAPL,,,,,
2022-08-03,163.1632843017578,163.61506130985597,157.8793546055034,157.96774380452692,82507500.0,AAPL,,,,,
2022-08-04,162.84898376464844,164.20434469622828,161.49362283306857,163.04540919289056,55474100.0,AAPL,,,,,
2022-08-05,162.62278747558594,163.11454067024195,160.31154145785612,160.51808440274291,56697000.0,AAPL,,,,,
2022-08-08,162.1507110595703,165.04222255656555,161.49176350864772,163.62597080235415,60276900.0,AAPL,,,,,
2022-08-09,162.19989013671875,163.08505499075815,160.55743608300256,161.31474028979756,63135500.0,AAPL,,,,,
2022-08-10,166.44863891601562,166.54698055787682,164.14722239112217,164.91435623038078,70170500.0,AAPL,,,,,
2022-08-11,165.71099853515625,168.16976453213817,165.41594361409508,167.25509577756023,57149200.0,AAPL,,,,,
2022-08-12,169.26145935058594,169.33029699566112,166.60598003496278,167.01906593388134,68039400.0,AAPL,,,,,
2022-08-15,170.33348083496094,170.5301791193321,168.52383260735886,168.6910268994302,54091700.0,AAPL,,,,,
2022-08-16,170.1761474609375,170.84493975917735,168.82874820804471,169.930270808534,56377100.0,AAPL,,,,,
2022-08-17,171.67103576660156,173.24463691658173,169.72369740271,169.92039567056804,79542000.0,AAPL,,,,,
2022-08-18,171.2776641845703,172.01529411647135,170.26465361199578,170.88426755707084,62290100.0,AAPL,,,,,
2022-08-19,168.6910400390625,170.8744256820194,168.48449706975865,170.1761294599256,70346300.0,AAPL,,,,,
2022-08-22,164.80618286132812,167.05840602639253,164.38326728455968,166.89121173091766,69026800.0,AAPL,,,,,
2022-08-23,164.47177124023438,165.92737151886493,163.90133572678997,164.32425128292837,54147100.0,AAPL,,,,,
2022-08-24,164.76683044433594,165.33726597260625,163.50794341888323,164.56030249873976,53841500.0,AAPL,,,,,
2022-08-25,167.22560119628906,167.33378750652878,165.57331755675585,165.9962181286182,51218200.0,AAPL,,,,,
2022-08-26,160.92132568359375,168.2287866440609,160.8623176958489,167.75670773498427,78961000.0,AAPL,,,,,
2022-08-29,158.71826171875,160.2131805859094,157.18399419307175,158.49204445005722,73314000.0,AAPL,,,,,
2022-08-30,156.28904724121094,159.87884055422813,155.11867191243329,159.45593989303725,77906200.0,AAPL,,,,,
2022-08-31,154.62692260742188,157.93150567766617,154.54824027156832,157.6659546700505,87991100.0,AAPL,,,,,
2022-09-01,155.35470581054688,155.80711043286672,152.11896076188796,154.056469922945,74229900.0,AAPL,,,,,
2022-09-02,153.2401580810547,157.71511602884905,152.41401615420267,157.11517641377614,76957800.0,AAPL,,,,,
2022-09-06,151.9812774658203,154.4990520231096,151.1551355030448,153.88928271826865,73714800.0,AAPL,,,,,
2022-09-07,153.3876495361328,154.085930606901,151.07640372248554,152.2664529516032,87449600.0,AAPL,,,,,
2022-09-08,151.91241455078125,153.78107082360773,150.1617592438652,152.08943851032333,84923800.0,AAPL,,,,,
2022-09-09,154.7744140625,155.21700399593914,152.19763181879884,152.9057577037595,68028800.0,AAPL,,,,,
2022-09-12,160.7344512939453,161.5507634451195,156.67257987610813,156.9577901423654,104956000.0,AAPL,,,,,
2022-09-13,151.3026123046875,157.89210180568796,150.84036312260494,157.2626583460396,122656600.0,AAPL,,,,,
2022-09-14,152.74838256835938,154.50886749732993,151.07642462426648,152.23695501832623,87965400.0,AAPL,,,,,
2022-09-15,149.85687255859375,152.67954626691656,148.88321078041434,152.09926605765543,90481100.0,AAPL,,,,,
2022-09-16,148.21441650390625,148.85370468985187,145.92284471335466,148.71601438946803,162278800.0,AAPL,,,,,
2022-09-19,151.93206787109375,152.0107501857091,146.64081352548533,146.84734147012324,81474200.0,AAPL,,,,,
2022-09-20,154.3121795654297,155.47272515734463,150.5551921564435,150.8699064647989,107689800.0,AAPL,,,,,
2022-09-21,151.18460083007812,156.12180702361462,151.06658486761725,154.74488909740035,101696800.0,AAPL,,,,,
2022-09-22,150.2207794189453,151.9222413623521,148.42096082844884,149.8667164993867,86652500.0,AAPL,,,,,
2022-09-23,147.94888305664062,148.97173827223702,146.10973061112034,148.69635763891162,96029900.0,AAPL,,,,,
2022-09-26,148.28329467773438,151.23381448556898,147.171927414505,147.19160174855077,93339400.0,AAPL,,,,,
2022-09-27,149.25694274902344,152.16812862553914,147.47679836474876,150.22078993520137,84442700.0,AAPL,,,,,
2022-09-28,147.3686065673828,148.1554147485666,142.45107419388137,145.20489532446575,146691400.0,AAPL,,,,,
2022-09-29,140.13002014160156,144.30009364647282,138.35970520995244,143.69032433945154,128138200.0,AAPL,,,,,
2022-09-30,135.9206085205078,140.7397998435746,135.72391020279727,138.9498106360333,124925300.0,AAPL,,,,,
2022-10-03,140.1004638671875,140.71024795379824,135.41897946775094,135.93040692542345,114311700.0,AAPL,,,,,
2022-10-04,143.6903076171875,143.80832359652302,141.88064422703837,142.6379484443843,87830100.0,AAPL,,,,,
2022-10-05,143.9853515625,144.94919877755754,140.65126498965273,141.6937945288243,79471000.0,AAPL,,,,,
2022-10-06,143.03135681152344,145.1065563258667,142.82482883069895,143.40509411965112,68402200.0,AAPL,,,,,
2022-10-07,137.7794189453125,140.73978304959337,137.1499753994762,140.18900681575843,85925600.0,AAPL,,,,,
2022-10-10,138.10397338867188,139.5497290653031,136.28449546728626,138.10397338867188,74899000.0,AAPL,,,,,
2022-10-11,136.68771362304688,139.01863396780078,135.94025417061508,137.59253769929057,77033700.0,AAPL,,,,,
2022-10-12,136.05825805664062,138.04494498633176,135.88123412590454,136.83523643828954,70433700.0,AAPL,,,,,
2022-10-13,140.63157653808594,141.2216713360496,132.15374170783133,132.76352584164425,113224000.0,AAPL,,,,,
2022-10-14,136.09764099121094,142.1363705990491,135.9107723458466,141.92982762072035,88598000.0,AAPL,,,,,
2022-10-17,140.0612030029297,140.54311171665378,137.95649911112406,138.74330753015246,85250900.0,AAPL,,,,,
2022-10-18,141.37904357910156,144.28038442851894,138.29083411442357,143.09035010046446,99136600.0,AAPL,,,,,
2022-10-19,141.48724365234375,142.55926212019432,139.16616774549112,139.35303637893844,61758300.0,AAPL,,,,,
2022-10-20,141.02500915527344,143.48377562705596,140.29720887706276,140.6611165197279,64522000.0,AAPL,,,,,
2022-10-21,144.8410186767578,145.4114542957378,140.29720805857093,140.51358070739505,86548600.0,AAPL,,,,,
2022-10-24,146.98501586914062,147.75214959476102,143.59192208164805,144.7622969983835,75981900.0,AAPL,,,,,
2022-10-25,149.8273468017578,149.97488175167828,146.89650221681083,147.61445761698823,74732300.0,AAPL,,,,,
2022-10-26,146.88665771484375,149.4831134956752,145.5982519803599,148.47010330512708,88194300.0,AAPL,,,,,
2022-10-27,142.41177368164062,146.59167717190942,141.75282599108812,145.6278448043826,109180200.0,AAPL,,,,,
2022-10-28,153.1713104248047,154.90227649289278,145.3819406077306,145.75566287950778,164762400.0,AAPL,,,,,
2022-10-31,150.81088256835938,151.69604741946125,149.41430514421359,150.6338586024099,97943200.0,AAPL,,,,,
2022-11-01,148.16525268554688,152.88608702918296,146.6703335656384,152.52219441549875,80379300.0,AAPL,,,,,
2022-11-02,142.63792419433594,149.66015890619101,142.60842020451807,146.4932672707352,93604600.0,AAPL,,,,,
2022-11-03,136.58937072753906,140.44471393264007,136.4615100959827,139.71691380956625,97918500.0,AAPL,,,,,
2022-11-04,136.32339477539062,140.5496299805745,132.38284296255216,139.97824816387146,140814800.0,AAPL,,,,,
2022-11-07,136.8553924560547,137.08197002566635,133.65369341095922,135.07229477760092,83374600.0,AAPL,,,,,
2022-11-08,137.42674255371094,139.3280515614897,135.44662070693448,138.32322168629616,89908500.0,AAPL,,,,,
2022-11-09,132.86553955078125,136.49085472450093,132.5897021500865,136.44159482466026,74917800.0,AAPL,,,,,
2022-11-10,144.68722534179688,144.68722534179688,137.42676248525757,139.14090816003963,118854000.0,AAPL,,,,,
2022-11-11,147.4751739501953,147.78056436308594,142.22438595277526,143.65284825618983,93979700.0,AAPL,,,,,
2022-11-14,146.07623291015625,148.04650852538037,145.238859760882,146.75598040253018,73374100.0,AAPL,,,,,
2022-11-15,147.81008911132812,151.3073317859871,146.35208917690562,149.9576976256643,89868300.0,AAPL,,,,,
2022-11-16,146.57867431640625,147.64262514508096,145.10096733747125,146.91363265596118,64218300.0,AAPL,,,,,
2022-11-17,148.48001098632812,149.22871050736455,143.97792279490108,144.2537602517047,80389400.0,AAPL,,,,,
2022-11-18,149.04151916503906,150.4305673318375,147.74114484123723,150.0463641188946,74829600.0,AAPL,,,,,
2022-11-21,145.81028747558594,148.13521403601513,145.52460403537026,147.9283434491039,58724100.0,AAPL,,,,,
2022-11-22,147.94801330566406,148.1844518302865,144.7463148991296,145.92849249022925,51804100.0,AAPL,,,,,
2022-11-23,148.8247833251953,149.57348268525726,147.12048400893244,147.22884977452136,58301400.0,AAPL,,,,,
2022-11-25,145.90878295898438,146.66734339247978,144.9334909730617,146.10580754336945,35195900.0,AAPL,,,,,
2022-11-28,142.0766143798828,144.4606467175549,141.24910200456142,142.98293960504637,69246000.0,AAPL,,,,,
2022-11-29,139.07191467285156,142.6578160052338,138.26410941652946,142.14554009146167,83763800.0,AAPL,,,,,
2022-11-30,145.82994079589844,146.50968825255634,138.46111459110384,139.29847266437073,111380900.0,AAPL,,,,,
2022-12-01,146.10580444335938,146.9136247638141,144.43107296360157,146.00729966926298,71250400.0,AAPL,,,,,
2022-12-02,145.6132354736328,145.80041408602733,143.48533393064037,143.79073931676461,65447400.0,AAPL,,,,,
2022-12-05,144.45079040527344,148.6770258303521,143.60357112015112,145.57384712908555,68826400.0,AAPL,,,,,
2022-12-06,140.78607177734375,145.11082689130228,139.81077976944414,144.8842493657544,64727200.0,AAPL,,,,,
2022-12-07,138.84535217285156,141.23923029830829,137.91932004741116,140.07677467327488,69721100.0,AAPL,,,,,
2022-12-08,140.52993774414062,141.38701807504808,139.00298578220685,140.24425432184734,62128300.0,AAPL,,,,,
2022-12-09,140.04722595214844,143.40655024212361,138.80594241386282,140.22454358218158,76097000.0,AAPL,,,,,
2022-12-12,142.34259033203125,142.35243630018152,138.9635592869445,140.5791849523235,70462700.0,AAPL,,,,,
2022-12-13,143.30804443359375,147.7411660018872,142.09632874722436,147.2781498799709,93886200.0,AAPL,,,,,
2022-12-14,141.08160400390625,144.48032672192886,139.06206832067184,143.18979848966035,82291200.0,AAPL,,,,,
2022-12-15,134.47134399414062,139.69257867211073,134.00832790749715,139.01283101163355,98931900.0,AAPL,,,,,
2022-12-16,132.5109100341797,135.60424282446493,131.74250357896327,134.6585187405124,160156900.0,AAPL,,,,,
2022-12-19,130.40269470214844,133.19063667083125,129.36831196695024,133.1019778704447,79592600.0,AAPL,,,,,
2022-12-20,130.33377075195312,131.26964891983806,127.95958437581338,129.43729149310985,77432800.0,AAPL,,,,,
2022-12-21,133.4369354248047,134.7767236692483,130.77706590433928,131.003643429146,85928000.0,AAPL,,,,,
2022-12-22,130.26480102539062,132.56017450128888,128.3634917913713,132.35330392731453,77852100.0,AAPL,,,,,
2022-12-23,129.90029907226562,130.4519739547497,127.71329147955147,128.974266934376,63814900.0,AAPL,,,,,
2022-12-27,128.09750366210938,129.45699902617415,126.80697517918489,129.42744608626094,69007800.0,AAPL,,,,,
2022-12-28,124.16677856445312,129.08261445216485,123.99930692968266,127.74282634199004,85438400.0,AAPL,,,,,
2022-12-29,127.68375396728516,128.54081933240047,125.83169698376393,126.08782748671398,75703700.0,AAPL,,,,,
2022-12-30,127.99893188476562,128.0186388473799,125.53609519427138,126.5015334302605,77034200.0,AAPL,,,,,
